event_id,timestamp,src_node,dst_node,edge_type,channel,amount,device_fingerprint,src_label,dst_label,is_fraud_edge
1284,227,2840187,2788340,5,qr_pay,104.88,dev_880918,2,2,0
1285,227,2292256,2838981,5,qr_pay,40.14,dev_285072,0,2,0
1286,227,721939,742275,4,bank_app,61.73,dev_474991,1,0,1
1287,227,619054,493334,4,bank_app,3.06,dev_011334,0,3,0
1288,227,2838045,2005306,9,bank_app,31.81,dev_159605,3,0,0
1289,227,2840224,2518587,2,merchant_api,187.71,dev_701874,2,2,0
1290,228,571855,475737,5,web,80.92,dev_139244,0,3,0
1291,228,1402725,2720239,4,qr_pay,6.41,dev_073278,3,2,0
1292,228,2680688,2843268,10,web,18.5,dev_998299,2,2,0
1293,228,1198758,1361847,4,qr_pay,11.46,dev_129276,0,3,0
1294,228,2842844,596085,5,web,114.43,dev_044010,0,3,0
1295,228,2840989,2840842,6,merchant_api,33.11,dev_928454,2,2,0
1296,228,1617405,2841503,5,web,12.29,dev_566089,3,2,0
1297,229,2845830,315631,5,merchant_api,25.3,dev_477912,2,2,0
1298,229,2376873,1695495,6,wallet,2.54,dev_741812,0,0,0
1299,229,2202304,1885130,1,wallet,10.01,dev_336599,0,2,0
1300,229,2291017,2090844,10,merchant_api,25.35,dev_648936,2,3,0
1301,229,776952,2846105,4,web,72.32,dev_665368,0,2,0
1302,229,1318295,1583533,6,wallet,4.63,dev_219212,0,0,0
1303,229,1765276,2845140,5,merchant_api,17.41,dev_072467,0,2,0
1304,230,189652,1970337,1,bank_app,65.94,dev_822536,0,0,0
1305,230,1181127,1294117,4,merchant_api,9.15,dev_991600,0,3,0
1306,230,1158650,2160588,6,bank_app,32.66,dev_759636,0,2,0
1307,230,218701,978717,4,merchant_api,35.85,dev_606820,0,3,0
1308,230,187737,2109016,5,wallet,114.77,dev_149986,2,0,0
1309,230,2771084,1590125,5,wallet,19.94,dev_416477,0,3,0
1310,231,1265869,2074578,5,bank_app,21.02,dev_077401,0,2,0
1311,231,2849971,1108284,5,bank_app,52.96,dev_695363,0,2,0
1312,231,2734466,2515729,5,bank_app,7.44,dev_425306,0,3,0
1313,231,2156625,909805,6,qr_pay,21.78,dev_959773,0,3,0
1314,231,953567,1258344,4,wallet,22.42,dev_207623,3,0,0
1315,231,1860435,2174189,5,bank_app,21.65,dev_191416,0,2,0
1316,231,1034696,1027175,6,qr_pay,57.03,dev_956869,3,2,0
1317,231,1510871,1486100,4,wallet,55.63,dev_733888,1,2,1
1318,231,681163,1148296,5,bank_app,12.51,dev_849541,0,3,0
1319,232,1675790,964833,6,web,30.06,dev_066711,3,2,0
1320,232,724865,2515912,4,bank_app,129.2,dev_150509,2,2,0
1321,232,1631959,2852564,10,qr_pay,11.61,dev_603945,0,3,0
1322,232,1838920,827019,3,wallet,35.54,dev_399958,0,2,0
1323,232,1125777,1341913,1,web,22.34,dev_962607,0,3,0
1324,232,2854720,469941,4,bank_app,31.92,dev_430004,2,3,0
1325,232,2166490,176822,4,bank_app,7.79,dev_458027,0,0,0
1326,232,777297,1721350,5,qr_pay,87.33,dev_932559,3,0,0
1327,233,1109998,1954640,4,qr_pay,16.83,dev_550766,0,2,0
1328,233,2436063,2856038,10,web,61.77,dev_100589,2,2,0
1329,233,1653670,2327151,4,qr_pay,19.31,dev_976161,3,2,0
1330,233,2396674,2797744,1,merchant_api,15.14,dev_068476,0,0,0
1331,233,2855895,2839435,5,web,73.1,dev_011383,2,0,0
1332,234,2858960,150424,6,wallet,65.01,dev_437679,2,0,0
1333,234,2858435,1780784,1,wallet,32.07,dev_240952,0,0,0
1334,234,1038930,2161353,1,wallet,52.72,dev_845719,3,2,0
1335,234,152638,351596,5,merchant_api,18.92,dev_544455,3,0,0
1336,234,766835,2520219,10,merchant_api,24.35,dev_596000,3,2,0
1337,234,2136513,974796,1,wallet,14.65,dev_629834,0,0,0
1338,234,2399069,2238016,4,web,76.22,dev_524000,0,3,0
1339,235,2861168,1275078,4,merchant_api,18.1,dev_132803,0,0,0
1340,235,1641451,2861001,5,wallet,93.38,dev_238107,0,2,0
1341,235,1128327,1675522,10,wallet,18.46,dev_042004,0,2,0
1342,235,1518586,924896,3,web,31.77,dev_972011,0,2,0
1343,236,2787319,1435302,5,bank_app,48.56,dev_618155,0,0,0
1344,236,2864024,826162,6,qr_pay,27.15,dev_312547,2,0,0
1345,236,2731014,2863645,4,wallet,25.84,dev_377297,3,0,0
1346,236,2863133,1238484,5,bank_app,23.88,dev_533974,2,3,0
1347,236,1805706,1354780,2,web,64.36,dev_641698,3,0,0
1348,237,1033668,96047,6,web,14.64,dev_800847,0,0,0
1349,237,1912598,26234,10,qr_pay,21.9,dev_568266,0,2,0
1350,237,639758,369272,5,qr_pay,24.76,dev_521094,0,0,0
1351,237,2018235,2865880,10,qr_pay,53.42,dev_458288,2,2,0
1352,237,2318836,2415233,1,web,24.29,dev_520660,0,2,0
1353,238,2868307,2867381,6,merchant_api,135.3,dev_848825,2,2,0
1354,238,2371477,2678409,5,web,21.31,dev_976799,0,2,0
1355,238,1006634,1487006,5,web,19.81,dev_558059,0,0,0
1356,238,2868883,607879,5,web,21.03,dev_952150,2,3,0
1357,238,2301364,802054,1,merchant_api,8.13,dev_604043,0,0,0
1358,238,2865301,182305,10,web,9.65,dev_053486,2,3,0
1359,239,1723437,2724163,5,merchant_api,15.22,dev_483345,0,0,0
1360,239,2215472,2458053,1,wallet,73.87,dev_583489,0,3,0
1361,239,2338968,2338934,1,wallet,25.8,dev_712829,0,0,0
1362,239,59575,259784,5,merchant_api,15.86,dev_401889,0,0,0
1363,239,1834153,1404885,10,merchant_api,73.99,dev_184025,1,2,1
1364,239,1741018,473086,6,wallet,107.35,dev_283031,0,2,0
1365,239,894481,2730544,9,web,104.57,dev_969865,0,2,0
1366,240,2875473,2188463,4,merchant_api,15.68,dev_745795,2,2,0
1367,240,1011442,2875238,3,web,19.97,dev_228055,0,2,0
1368,240,119613,1963277,5,wallet,125.51,dev_660612,0,2,0
1369,240,829028,1501963,9,merchant_api,41.97,dev_871264,3,0,0
1370,240,2333712,2608634,6,bank_app,20.89,dev_422808,0,2,0
1371,240,642973,2282406,10,wallet,46.83,dev_064980,2,2,0
1372,241,2241239,2854084,4,wallet,83.64,dev_972745,0,0,0
1373,241,2374021,2624211,10,bank_app,14.67,dev_586937,2,2,0
1374,241,1916993,1842535,5,bank_app,29.89,dev_733285,3,0,0
1375,241,2379215,1905533,4,wallet,77.78,dev_075838,3,3,0
1376,241,921700,32792,5,bank_app,8.63,dev_844166,0,0,0
1377,241,2029032,775834,5,bank_app,24.81,dev_910700,0,0,0
1378,242,2670489,688031,9,bank_app,12.39,dev_310469,2,0,0
1379,242,1201583,1210804,6,web,10.97,dev_679353,0,0,0
1380,242,2827118,2852728,6,web,16.01,dev_401202,3,2,0
1381,242,1675843,401075,1,web,40.83,dev_939241,3,3,0
1382,242,52831,2279044,6,web,19.89,dev_977016,0,2,0
1383,242,2433649,2110461,4,bank_app,18.85,dev_166970,2,0,0
1384,242,2407777,2826940,5,qr_pay,25.7,dev_919510,0,2,0
1385,242,1004554,1298866,4,bank_app,12.03,dev_168899,0,2,0
1386,242,2148135,2836905,5,qr_pay,36.09,dev_438704,0,2,0
1387,243,1831787,719126,4,qr_pay,93.53,dev_412526,0,2,0
1388,243,81081,1270521,1,merchant_api,24.75,dev_143891,3,0,0
1389,243,2881689,1283904,4,qr_pay,28.15,dev_971884,0,2,0
1390,243,819487,1946849,5,web,34.33,dev_202239,3,1,1
1391,243,1007659,1224271,5,web,3.95,dev_588845,0,3,0
1392,243,2881481,2067316,3,bank_app,50.56,dev_483882,2,2,0
1393,243,2228368,355206,5,web,400.09,dev_304191,3,0,0
1394,243,2882307,1982185,6,merchant_api,23.8,dev_527636,3,2,0
1395,243,2519578,875008,5,web,22.04,dev_344845,0,3,0
1396,243,639410,2882434,3,bank_app,60.9,dev_338233,0,2,0
1397,244,1776259,2887061,5,merchant_api,107.86,dev_253286,2,2,0
1398,244,2885856,707852,5,merchant_api,59.0,dev_234804,3,0,0
1399,244,1374356,2886342,5,merchant_api,3.53,dev_577786,3,0,0
1400,244,1087116,1101025,5,merchant_api,40.73,dev_369818,3,0,0
1401,244,2886026,2885648,1,wallet,269.01,dev_784459,3,2,0
1402,245,472976,2572162,1,bank_app,46.53,dev_273357,0,2,0
1403,245,377777,858440,4,merchant_api,11.95,dev_691857,0,2,0
1404,245,1794743,1829634,5,wallet,31.62,dev_025463,3,2,0
1405,245,2868208,1983766,4,merchant_api,10.67,dev_792762,2,2,0
1406,245,2428260,1111198,5,wallet,74.41,dev_547394,0,0,0
1407,246,564043,2048969,1,qr_pay,11.24,dev_431600,0,2,0
1408,246,2891937,892893,5,bank_app,26.23,dev_157667,2,2,0
1409,246,1495413,828138,4,wallet,15.61,dev_277720,0,3,0
1410,246,2890657,310934,4,wallet,20.66,dev_871346,2,2,0
1411,246,2006032,2591826,1,qr_pay,101.24,dev_952266,3,0,0
1412,246,1109946,2891925,5,bank_app,26.93,dev_095505,3,2,0
1413,246,1134902,593981,4,wallet,20.42,dev_539373,0,3,0
1414,246,171723,811920,5,bank_app,8.75,dev_127618,0,3,0
1415,246,2890220,559637,5,bank_app,4.55,dev_922365,2,0,0
1416,246,1551667,2543431,6,qr_pay,8.62,dev_403116,3,2,0
1417,247,988473,1345965,6,web,29.39,dev_560763,0,2,0
1418,247,2352780,1019540,5,qr_pay,59.28,dev_525702,0,0,0
1419,247,2896308,2545790,4,bank_app,20.4,dev_385836,3,2,0
1420,247,750781,1918372,4,bank_app,138.86,dev_709134,0,2,0
1421,247,1671754,2894305,1,web,13.93,dev_804394,0,3,0
1422,247,2894398,433718,6,web,21.45,dev_674468,0,0,0
1423,248,2889114,2882551,6,merchant_api,10.06,dev_746533,2,0,0
1424,248,1145885,1521689,5,web,59.84,dev_376288,3,3,0
1425,248,2875237,2328937,5,web,162.03,dev_090654,2,0,0
1426,248,2375523,2897940,6,merchant_api,5.44,dev_014756,0,2,0
1427,248,2899726,2847064,2,wallet,21.08,dev_154396,2,0,0
1428,248,2026268,2013963,3,bank_app,97.35,dev_887029,0,0,0
1429,248,1471650,2863332,5,web,6.67,dev_001749,0,3,0
1430,248,2793750,2853023,10,web,40.85,dev_218468,0,2,0
1431,248,728363,1053454,5,web,73.65,dev_994236,0,2,0
1432,249,2824459,2902547,4,web,36.25,dev_169207,2,2,0
1433,249,2386915,1159917,4,web,55.44,dev_982074,0,0,0
1434,249,1510700,2100200,6,wallet,129.65,dev_497879,2,0,0
1435,249,2902423,522511,5,merchant_api,141.68,dev_334060,2,3,0
1436,249,871370,934372,5,merchant_api,23.2,dev_884135,3,3,0
1437,249,142624,2901413,1,wallet,16.46,dev_907526,0,3,0
1438,249,2588111,2269521,10,merchant_api,10.72,dev_266042,2,3,0
1439,249,2198932,2901931,3,qr_pay,75.13,dev_361733,3,2,0
1440,249,2818478,2902668,4,web,9.83,dev_123620,0,2,0
1441,249,2560891,2900311,11,wallet,21.17,dev_347572,2,0,0
1442,250,2202948,713981,1,bank_app,29.15,dev_925887,0,0,0
1443,250,1214536,2122749,4,merchant_api,21.48,dev_471108,0,2,0
1444,250,271729,1199535,6,bank_app,34.19,dev_933439,0,2,0
1445,251,1015553,2906384,5,bank_app,246.67,dev_890979,0,2,0
1446,251,2056731,1988981,5,bank_app,21.99,dev_030542,0,0,0
1447,252,838777,2911327,6,web,17.96,dev_808292,3,2,0
1448,252,840061,2611635,10,qr_pay,61.18,dev_490120,2,2,0
1449,252,1007086,13670,11,web,32.97,dev_606109,3,3,0
1450,252,2891866,2466886,5,qr_pay,89.6,dev_951528,2,0,0
1451,252,2316015,497939,4,bank_app,39.18,dev_805156,2,0,0
1452,252,577611,205269,3,wallet,24.94,dev_863281,0,0,0
1453,252,1757110,2911314,1,web,5.34,dev_726112,0,2,0
1454,252,2667114,1124510,5,qr_pay,5.71,dev_648631,2,3,0
1455,252,118407,910552,4,bank_app,6.47,dev_831824,3,3,0
1456,253,2912284,2105418,4,qr_pay,47.53,dev_606467,0,0,0
1457,253,2914705,729032,7,wallet,8.45,dev_553424,2,2,0
1458,253,695097,2743439,5,web,75.95,dev_171289,0,3,0
1459,253,2711359,2914740,5,web,25.21,dev_294757,2,3,0
1460,253,1691088,2487280,6,merchant_api,21.33,dev_037560,0,2,0
1461,253,2911450,2336800,9,qr_pay,15.81,dev_047621,2,0,0
1462,253,2910377,974144,4,qr_pay,59.15,dev_299650,3,2,0
1463,253,2796355,2648429,3,bank_app,15.12,dev_379906,3,2,0
1464,254,2917069,2890002,1,wallet,10.95,dev_381143,0,0,0
1465,254,2903576,2780239,10,merchant_api,71.49,dev_437010,2,2,0
1466,254,925421,1634398,6,wallet,36.57,dev_922765,3,2,0
1467,254,1240817,24384,6,wallet,21.51,dev_809030,0,0,0
1468,254,2916563,1881724,1,wallet,47.34,dev_852881,2,2,0
1469,254,1931001,1932204,6,wallet,26.79,dev_792912,3,2,0
1470,254,2438651,2915848,5,merchant_api,34.63,dev_550283,0,2,0
1471,254,2913403,1352732,10,merchant_api,11.76,dev_195470,2,3,0
1472,255,2917766,2341677,5,wallet,158.12,dev_913998,2,3,0
1473,255,2898352,2919806,6,bank_app,15.77,dev_984735,3,2,0
1474,255,2534521,2917707,1,bank_app,107.81,dev_845485,2,2,0
1475,255,747668,250068,6,bank_app,22.42,dev_717286,0,2,0
1476,255,248205,1417563,5,wallet,50.72,dev_563351,0,0,0
1477,255,2918851,2700040,2,qr_pay,55.75,dev_448565,2,0,0
1478,255,2919459,2633281,5,wallet,68.87,dev_439655,3,2,0
1479,256,2921340,119668,5,bank_app,11.51,dev_491498,2,3,0
1480,256,2406103,749249,5,bank_app,64.59,dev_432919,0,0,0
1481,256,2917669,1271498,10,bank_app,129.26,dev_045340,2,3,0
1482,256,2920549,2776794,1,qr_pay,21.06,dev_734538,3,2,0
1483,257,2901319,1093450,6,web,27.42,dev_093605,3,2,0
1484,257,1854632,490975,6,web,16.59,dev_030365,0,0,0
1485,257,821458,2434564,4,bank_app,24.73,dev_316000,3,2,0
1486,257,2253174,1959955,5,qr_pay,114.47,dev_907463,0,1,1
1487,258,722120,2923312,1,merchant_api,10.76,dev_136752,3,2,0
1488,258,1676733,1145984,3,bank_app,13.36,dev_077331,0,2,0
1489,258,489634,1236612,4,qr_pay,144.0,dev_805876,0,0,0
1490,258,1938959,1618938,3,bank_app,54.71,dev_392531,2,0,0
1491,258,676985,71372,5,web,165.39,dev_608697,3,3,0
1492,258,1879993,2924650,5,web,16.36,dev_364006,0,2,0
1493,258,2478426,1411904,6,merchant_api,29.77,dev_838814,0,2,0
1494,258,1707658,2916892,1,merchant_api,14.66,dev_885448,2,2,0
1495,258,2457258,2853842,4,qr_pay,38.44,dev_808890,3,2,0
1496,258,2923031,1285680,10,web,4.97,dev_923496,0,3,0
1497,259,2926619,2256268,5,merchant_api,45.44,dev_086662,3,2,0
1498,259,2470739,2926397,10,merchant_api,32.82,dev_217460,2,2,0
1499,259,2387202,2919891,5,merchant_api,23.29,dev_370537,0,2,0
1500,259,2160756,2925952,5,merchant_api,17.26,dev_916961,2,2,0
1501,259,813868,1496640,4,web,15.1,dev_038071,0,3,0
1502,259,44505,413258,5,merchant_api,47.23,dev_360014,0,3,0
1503,260,2928032,2168487,5,wallet,8.55,dev_985481,2,0,0
1504,260,2265631,2928176,5,wallet,38.89,dev_141199,3,2,0
1505,260,2927616,479605,5,wallet,158.7,dev_416929,2,2,0
1506,260,2928326,738318,5,wallet,93.41,dev_422551,2,0,0
1507,260,1058595,1103798,6,bank_app,6.86,dev_838632,0,0,0
1508,260,1726431,2928460,1,bank_app,16.39,dev_647499,3,2,0
1509,261,811366,2647979,4,wallet,49.37,dev_481533,0,2,0
1510,261,571970,1565673,4,wallet,31.71,dev_567141,0,3,0
1511,261,2753448,140191,10,bank_app,6.96,dev_464375,0,3,0
1512,261,2926916,1040620,10,bank_app,34.7,dev_378078,3,2,0
1513,261,2635938,2929928,1,qr_pay,26.34,dev_525426,3,2,0
1514,262,2931479,2749339,6,web,148.84,dev_763323,0,2,0
1515,262,2920303,2018969,5,qr_pay,19.53,dev_619012,2,2,0
1516,262,2931860,27536,5,qr_pay,70.19,dev_661338,3,3,0
1517,262,2931349,1545924,5,qr_pay,7.84,dev_978680,0,3,0
1518,262,1807250,3696679,4,bank_app,13.39,dev_112173,3,2,0
1519,262,2787250,2930753,5,qr_pay,46.97,dev_163684,2,2,0
1520,262,2457858,2391826,5,qr_pay,65.06,dev_397994,0,2,0
1521,262,2930212,2862088,4,bank_app,14.27,dev_432552,0,0,0
1522,262,756736,2930567,4,bank_app,34.52,dev_308921,2,2,0
1523,262,1717958,1373366,4,bank_app,9.74,dev_624238,0,2,0
1524,263,1136165,1997693,4,qr_pay,28.7,dev_743214,0,0,0
1525,263,1695738,1708135,4,qr_pay,71.75,dev_421503,0,0,0
1526,263,2062405,2933136,5,web,16.59,dev_263601,0,3,0
1527,263,2931732,891134,1,merchant_api,21.24,dev_157928,0,3,0
1528,263,400747,1321190,5,web,8.87,dev_675394,0,0,0
1529,263,1256809,1271581,5,web,13.69,dev_913816,3,2,0
1530,264,930659,298134,5,merchant_api,119.38,dev_009990,0,0,0
1531,264,2745862,2934993,4,web,36.08,dev_525243,2,2,0
1532,264,791669,2934523,9,web,13.71,dev_305439,0,2,0
1533,264,2759145,2934110,6,wallet,20.02,dev_171695,2,2,0
1534,265,1682253,2063952,4,merchant_api,8.02,dev_897114,3,0,0
1535,265,2579112,1380180,4,merchant_api,13.56,dev_953681,3,0,0
1536,265,2386118,2936403,6,bank_app,90.41,dev_924754,0,0,0
1537,265,1374652,814640,4,merchant_api,29.72,dev_502162,2,0,0
1538,265,734833,805634,10,wallet,134.51,dev_336458,0,3,0
1539,265,2703818,2771420,5,wallet,22.52,dev_371908,0,2,0
1540,265,68272,284277,5,wallet,23.75,dev_884708,0,3,0
1541,265,422984,1596420,4,merchant_api,60.15,dev_196763,3,2,0
1542,266,305270,1773069,9,wallet,3.05,dev_506673,3,3,0
1543,266,2049631,971677,3,merchant_api,37.5,dev_952401,0,3,0
1544,266,2937238,1300254,1,qr_pay,25.43,dev_085605,0,3,0
1545,266,2938289,2246220,5,bank_app,93.45,dev_563724,0,2,0
1546,266,2349509,2937024,1,qr_pay,63.32,dev_097478,0,3,0
1547,267,991245,174356,1,web,9.58,dev_047580,0,0,0
1548,267,2939746,288104,4,bank_app,103.33,dev_898603,3,2,0
1549,267,1282566,1401135,5,qr_pay,19.37,dev_851004,3,0,0
1550,267,1883708,791992,4,bank_app,14.97,dev_310215,2,0,0
1551,268,1836355,2941863,5,web,29.29,dev_624774,0,2,0
1552,268,2940775,207557,5,web,20.44,dev_219736,0,0,0
1553,268,688162,37383,1,merchant_api,106.13,dev_137618,0,0,0
1554,268,2562145,2257106,4,qr_pay,45.9,dev_352367,0,3,0
1555,268,2095971,920807,5,web,29.52,dev_048805,2,3,0
1556,269,1982563,2637698,10,merchant_api,55.18,dev_737509,2,2,0
1557,270,2944705,2244738,1,bank_app,71.06,dev_060891,2,2,0
1558,271,2002850,2710173,1,qr_pay,53.8,dev_200828,0,0,0
1559,271,775165,985811,4,wallet,121.21,dev_662960,3,2,0
1560,271,2010836,517162,6,qr_pay,45.96,dev_941436,0,0,0
1561,272,2003813,1630581,5,qr_pay,28.53,dev_634795,2,3,0
1562,272,1903674,1465607,4,bank_app,103.05,dev_285088,0,0,0
1563,272,735354,28075,5,qr_pay,22.61,dev_172875,0,0,0
1564,272,2948425,1378322,1,web,27.38,dev_543294,0,0,0
1565,273,2949081,2279887,5,web,115.52,dev_488924,0,2,0
1566,273,2934868,2950421,4,qr_pay,145.44,dev_444083,2,3,0
1567,273,2949729,1179180,5,web,24.35,dev_684823,2,3,0
1568,273,2949413,1682364,5,web,16.31,dev_942199,2,2,0
1569,273,2870666,2950348,10,web,91.55,dev_639188,3,2,0
1570,273,2950542,365991,4,qr_pay,69.43,dev_718690,2,0,0
1571,273,2950748,1453928,4,qr_pay,44.88,dev_195837,2,0,0
1572,274,2158443,2950926,5,merchant_api,18.36,dev_358690,2,2,0
1573,274,2309627,2951269,10,merchant_api,33.07,dev_043059,0,3,0
1574,275,2121134,858383,4,merchant_api,33.13,dev_776804,0,3,0
1575,275,2954132,1927900,6,bank_app,14.62,dev_496048,2,2,0
1576,275,2954126,1999750,4,merchant_api,37.95,dev_242003,2,2,0
1577,276,2955060,2492786,4,wallet,42.9,dev_164075,0,2,0
1578,276,1938022,2651114,4,wallet,24.1,dev_421603,2,0,0
1579,276,2954415,2582633,4,wallet,76.21,dev_628263,2,0,0
1580,276,1111648,2794255,5,bank_app,78.25,dev_872514,0,0,0
1581,276,2945241,2930826,1,qr_pay,63.62,dev_041783,0,2,0
1582,277,185870,465453,5,qr_pay,19.13,dev_577318,0,2,0
1583,277,1377639,486150,5,qr_pay,48.44,dev_665010,0,3,0
1584,277,289029,1585587,1,web,28.51,dev_487048,0,2,0
1585,277,2360817,2181987,1,web,8.74,dev_954208,0,3,0
1586,277,2890875,1919768,6,web,48.69,dev_935453,3,0,0
1587,278,2105258,309849,11,merchant_api,30.31,dev_824588,2,2,0
1588,278,73704,2163120,6,merchant_api,274.29,dev_878536,3,2,0
1589,278,2960378,2583943,5,web,91.06,dev_293113,3,0,0
1590,278,2958630,2183701,6,merchant_api,50.4,dev_581155,2,2,0
1591,279,2961909,2235007,5,merchant_api,30.7,dev_235088,2,0,0
1592,279,386020,2962170,1,wallet,30.79,dev_351275,3,3,0
1593,279,30459,1564817,3,qr_pay,12.64,dev_845820,3,2,0
1594,279,2850742,2815528,4,web,7.06,dev_572971,2,3,0
1595,279,1001362,2107564,5,merchant_api,11.19,dev_799372,0,2,0
1596,279,2710361,2961391,4,web,32.36,dev_361127,3,0,0
1597,279,2608468,1894083,4,web,5.08,dev_968549,0,3,0
1598,280,9741,1233438,4,merchant_api,20.7,dev_836900,0,2,0
1599,280,2961690,1489949,10,wallet,19.63,dev_152155,2,0,0
1600,280,2837751,2962817,10,wallet,20.21,dev_709496,0,2,0
1601,281,222242,2965381,5,bank_app,13.52,dev_024925,0,2,0
1602,281,992504,954999,1,qr_pay,19.54,dev_076073,0,3,0
1603,281,2346038,194921,5,bank_app,115.76,dev_998155,2,0,0
1604,282,720140,379043,5,qr_pay,44.52,dev_138321,0,2,0
1605,282,2964628,320141,5,qr_pay,14.82,dev_816810,2,0,0
1606,282,2966817,2956256,4,bank_app,31.77,dev_097240,2,2,0
1607,282,1928501,1492541,5,qr_pay,23.92,dev_053486,0,3,0
1608,282,2493608,2245812,6,web,13.31,dev_681758,3,0,0
1609,282,1673924,242534,5,qr_pay,12.28,dev_549503,0,3,0
1610,282,2395847,327764,4,bank_app,83.89,dev_953865,2,3,0
1611,283,79885,1139136,4,qr_pay,23.15,dev_663358,3,0,0
1612,283,2384560,219176,5,web,9.16,dev_113487,3,0,0
1613,283,2089701,2969711,5,web,23.6,dev_322632,2,2,0
1614,283,1009410,71371,5,web,27.28,dev_959630,0,0,0
1615,283,2937295,2969247,6,merchant_api,4.5,dev_418514,2,2,0
1616,283,2966042,998723,9,qr_pay,32.57,dev_477470,3,3,0
1617,283,2536882,2969764,6,merchant_api,58.04,dev_248453,2,2,0
1618,284,454612,2970778,1,wallet,39.89,dev_055472,3,0,0
1619,284,2950741,1960278,1,wallet,197.71,dev_629598,0,2,0
1620,285,885850,415851,5,wallet,75.64,dev_873759,2,0,0
1621,285,2973047,104063,3,web,114.9,dev_824754,0,3,0
1622,285,2763314,2361927,6,bank_app,330.33,dev_423816,2,2,0
1623,286,2974808,2494854,5,bank_app,48.54,dev_313538,3,0,0
1624,286,2973894,2576117,9,wallet,39.13,dev_591999,2,2,0
1625,286,2725595,2975041,1,qr_pay,63.84,dev_542519,0,2,0
1626,286,1402425,2974033,4,wallet,20.42,dev_577546,0,2,0
1627,287,427475,2449598,4,bank_app,37.22,dev_858672,3,2,0
1628,287,2366537,2001116,5,qr_pay,13.7,dev_952109,3,0,0
1629,287,248067,450132,5,qr_pay,35.1,dev_835443,0,1,1
1630,287,2272270,2976344,1,web,14.78,dev_447135,0,2,0
1631,287,2976007,2151552,4,bank_app,18.21,dev_039457,0,0,0
1632,288,2481387,180522,6,merchant_api,38.56,dev_946539,0,3,0
1633,289,1792220,2614731,4,web,29.85,dev_158242,3,0,0
1634,289,2034831,1124752,6,wallet,4.69,dev_610007,0,2,0
1635,289,2187687,2979493,9,web,9.12,dev_705309,0,2,0
1636,289,2470159,1070531,10,merchant_api,8.74,dev_400783,2,3,0
1637,289,2978492,2532601,5,merchant_api,11.08,dev_544050,2,2,0
1638,289,2516404,1400529,5,merchant_api,35.62,dev_060588,0,3,0
1639,290,2981503,1164797,5,wallet,29.88,dev_629917,2,2,0
1640,290,2854734,2671115,4,merchant_api,88.12,dev_520565,3,0,0
1641,290,2981487,230415,3,web,61.41,dev_424248,3,2,0
1642,290,2052782,2980838,5,wallet,64.37,dev_749586,0,0,0
1643,290,2980358,2459988,4,merchant_api,58.41,dev_522562,2,2,0
1644,291,2983377,2655544,4,wallet,40.8,dev_806382,0,2,0
1645,291,2687647,1977387,5,bank_app,65.98,dev_617786,0,2,0
1646,291,2982451,2442651,4,wallet,77.28,dev_779751,2,2,0
1647,291,2450000,1565183,2,web,40.39,dev_326926,2,0,0
1648,291,2981229,1543169,10,bank_app,77.01,dev_237690,0,2,0
1649,292,218703,421456,1,web,3.22,dev_463104,0,0,0
1650,292,2984999,1323381,4,bank_app,26.01,dev_699642,3,0,0
1651,292,1470487,1507309,4,bank_app,25.66,dev_039593,0,0,0
1652,292,2981311,1044952,6,web,74.99,dev_579437,2,2,0
1653,292,1558477,946141,5,qr_pay,100.91,dev_348140,2,3,0
1654,292,2662599,2028169,11,web,7.21,dev_765203,3,2,0
1655,292,2984736,2378631,1,web,94.64,dev_789074,3,2,0
1656,292,2983340,188337,4,bank_app,11.77,dev_746690,2,3,0
1657,293,1045930,1305870,5,web,8.78,dev_925292,2,2,0
1658,293,2987167,864098,5,web,19.87,dev_964620,2,0,0
1659,293,1305564,1305454,1,merchant_api,19.96,dev_086384,3,3,0
1660,293,1752579,651747,4,qr_pay,8.31,dev_263044,0,2,0
1661,293,2985962,2197208,2,wallet,51.67,dev_320801,2,2,0
1662,293,2984084,2279387,11,merchant_api,48.98,dev_616446,0,2,0
1663,293,1239409,2196579,6,merchant_api,68.62,dev_559700,0,2,0
1664,294,907526,2723636,4,web,22.87,dev_182786,0,0,0
1665,294,2986935,2324469,9,web,32.6,dev_912387,2,0,0
1666,294,2247203,2900273,4,web,32.87,dev_191185,2,2,0
1667,294,2987942,2710205,4,web,154.35,dev_796408,3,2,0
1668,295,1572322,2990475,5,wallet,1.91,dev_177148,0,2,0
1669,295,1120358,1301254,3,web,13.18,dev_346513,3,3,0
1670,295,2990916,2579812,5,wallet,24.66,dev_943981,2,0,0
