event_id,timestamp,src_node,dst_node,edge_type,channel,amount,device_fingerprint,risk_score,risk_level,action,focus_node,src_node_score,dst_node_score,is_fraud_edge,explanation
0,1,2214697,2063663,9,wallet,20.76,dev_970140,0.6293653837345478,medium,step_up_verification,2214697,0.6293601937345478,0.0186328649983838,0,degree=1; dominant_edge_type=9; dominant_share=1.00; time_span=0
1587,278,2105258,309849,11,merchant_api,30.31,dev_824588,0.43473779103150156,medium,step_up_verification,2105258,0.43473021353150154,0.11412107003399412,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=1
1588,278,73704,2163120,6,merchant_api,274.29,dev_878536,0.7532105312278391,high,manual_review,2163120,0.03331930257061453,0.7531419587278391,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
1589,278,2960378,2583943,5,web,91.06,dev_293113,0.3228241705109418,low,pass,2583943,0.2694321708820683,0.32280140551094183,0,degree=3; dominant_edge_type=3; dominant_share=0.33; time_span=146
1590,278,2958630,2183701,6,merchant_api,50.4,dev_581155,0.6870043796467477,high,manual_review,2958630,0.6869917796467476,0.14068531833280915,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=258
1591,279,2961909,2235007,5,merchant_api,30.7,dev_235088,0.09517031463047135,low,pass,2961909,0.09516263963047135,0.005147161153196747,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=331
1592,279,386020,2962170,1,wallet,30.79,dev_351275,0.3470177550765265,low,pass,2962170,0.3016072745196728,0.3470100575765265,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=0
1593,279,30459,1564817,3,qr_pay,12.64,dev_845820,0.07587559955067238,low,pass,1564817,0.03799337401833886,0.07587243955067238,0,degree=4; dominant_edge_type=3; dominant_share=0.25; time_span=466
1594,279,2850742,2815528,4,web,7.06,dev_572971,0.6038591506191072,medium,step_up_verification,2815528,0.07883075984204034,0.6038573856191072,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
1595,279,1001362,2107564,5,merchant_api,11.19,dev_799372,0.02064477796205999,low,pass,1001362,0.02064198046205999,0.005666505915959603,0,degree=4; dominant_edge_type=4; dominant_share=0.25; time_span=519
1596,279,2710361,2961391,4,web,32.36,dev_361127,0.03343387953594434,low,pass,2710361,0.033425789535944335,0.00805550778857644,0,degree=4; dominant_edge_type=4; dominant_share=1.00; time_span=162
1597,279,2608468,1894083,4,web,5.08,dev_968549,0.6026669908109964,medium,step_up_verification,1894083,0.00911994182560009,0.6026657208109963,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
1598,280,9741,1233438,4,merchant_api,20.7,dev_836900,0.12537089915121555,low,pass,9741,0.12536572415121555,0.029084174460663595,0,degree=2; dominant_edge_type=4; dominant_share=1.00; time_span=218
1599,280,2961690,1489949,10,wallet,19.63,dev_152155,0.2930875935131359,low,pass,2961690,0.2930826860131359,0.16386501511848708,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=1
1600,280,2837751,2962817,10,wallet,20.21,dev_709496,0.16419845121919466,low,pass,2962817,0.06502252392338795,0.16419339871919467,0,degree=3; dominant_edge_type=10; dominant_share=0.67; time_span=326
1601,281,222242,2965381,5,bank_app,13.52,dev_024925,0.3621823643097277,medium,step_up_verification,2965381,0.15082964905851778,0.3621789843097277,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=0
1602,281,992504,954999,1,qr_pay,19.54,dev_076073,0.10196572026655316,low,pass,954999,0.05894960265922109,0.10196083526655317,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
1603,281,2346038,194921,5,bank_app,115.76,dev_998155,0.037962991521584284,low,pass,2346038,0.037934051521584286,0.01290391464539904,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=369
1604,282,720140,379043,5,qr_pay,44.52,dev_138321,0.5446311600403646,medium,step_up_verification,379043,0.01556963817040877,0.5446200300403646,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
1605,282,2964628,320141,5,qr_pay,14.82,dev_816810,0.6586000908677696,high,manual_review,2964628,0.6585963858677696,0.005126284900306334,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=1
1606,282,2966817,2956256,4,bank_app,31.77,dev_097240,0.28896815943190374,low,pass,2966817,0.2889602169319037,0.011231875668200228,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=0
1607,282,1928501,1492541,5,qr_pay,23.92,dev_053486,0.33398376931289725,low,pass,1928501,0.33397778931289723,0.18959901369978738,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
1608,282,2493608,2245812,6,web,13.31,dev_681758,0.035398430216440326,low,pass,2493608,0.03539510271644033,0.0009586218763294629,0,degree=3; dominant_edge_type=6; dominant_share=0.67; time_span=189
1609,282,1673924,242534,5,qr_pay,12.28,dev_549503,0.5855620547830874,medium,step_up_verification,242534,0.04661049611600333,0.5855589847830874,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=114
1610,282,2395847,327764,4,bank_app,83.89,dev_953865,0.17205847274239747,low,pass,2395847,0.17203750024239747,0.03415607466386808,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=93
1611,283,79885,1139136,4,qr_pay,23.15,dev_663358,0.5079163854745739,medium,step_up_verification,1139136,0.2311012661422388,0.5079105979745738,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
1612,283,2384560,219176,5,web,9.16,dev_113487,0.5062041273082251,medium,step_up_verification,2384560,0.5062018373082251,0.21583933599754448,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
1613,283,2089701,2969711,5,web,23.6,dev_322632,0.04187006850769105,low,pass,2969711,0.037202912457539414,0.04186416850769105,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=538
1614,283,1009410,71371,5,web,27.28,dev_959630,0.024080963704381068,low,pass,71371,0.019744263384317527,0.024074143704381067,0,degree=4; dominant_edge_type=4; dominant_share=0.50; time_span=162
1615,283,2937295,2969247,6,merchant_api,4.5,dev_418514,0.40056944079435136,medium,step_up_verification,2969247,0.16912772890255087,0.40056831579435137,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=0
1616,283,2966042,998723,9,qr_pay,32.57,dev_477470,0.1404320172767768,low,pass,998723,0.011596122573385511,0.14042387477677679,0,degree=3; dominant_edge_type=9; dominant_share=0.67; time_span=227
1617,283,2536882,2969764,6,merchant_api,58.04,dev_248453,0.7846475131569858,high,manual_review,2536882,0.7846330031569858,0.07911008955570553,0,degree=2; dominant_edge_type=2; dominant_share=0.50; time_span=170
1618,284,454612,2970778,1,wallet,39.89,dev_055472,0.4748303786073017,medium,step_up_verification,2970778,0.033994379562380835,0.4748204061073017,0,degree=2; dominant_edge_type=1; dominant_share=1.00; time_span=0
1619,284,2950741,1960278,1,wallet,197.71,dev_629598,0.03455651706869947,low,pass,1960278,0.013348418870074959,0.034507089568699474,0,degree=3; dominant_edge_type=1; dominant_share=0.67; time_span=268
1620,285,885850,415851,5,wallet,75.64,dev_873759,0.3546335710035494,medium,step_up_verification,885850,0.35461466100354944,0.21419086912998084,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
1621,285,2973047,104063,3,web,114.9,dev_824754,0.4290945423741307,medium,step_up_verification,104063,0.3050607915651632,0.4290658173741307,0,degree=2; dominant_edge_type=3; dominant_share=0.50; time_span=221
1622,285,2763314,2361927,6,bank_app,330.33,dev_423816,0.26521125509358107,low,pass,2763314,0.2651286725935811,0.041202185054772786,0,degree=2; dominant_edge_type=6; dominant_share=1.00; time_span=496
1623,286,2974808,2494854,5,bank_app,48.54,dev_313538,0.09816210894114494,low,pass,2974808,0.09814997394114494,0.06995456382667613,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=450
1624,286,2973894,2576117,9,wallet,39.13,dev_591999,0.2984117600960223,low,pass,2576117,0.01175002272992278,0.2984019775960223,0,degree=2; dominant_edge_type=9; dominant_share=1.00; time_span=107
1625,286,2725595,2975041,1,qr_pay,63.84,dev_542519,0.006098165955168224,low,pass,2975041,0.00014758478480630474,0.006082205955168224,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=146
1626,286,1402425,2974033,4,wallet,20.42,dev_577546,0.008743243047189294,low,pass,1402425,0.008738138047189294,0.005210914897977171,0,degree=4; dominant_edge_type=6; dominant_share=0.50; time_span=498
1627,287,427475,2449598,4,bank_app,37.22,dev_858672,0.053945964595908204,low,pass,2449598,0.033779526803757884,0.0539366595959082,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=41
1628,287,2366537,2001116,5,qr_pay,13.7,dev_952109,0.0025545185422001337,low,pass,2366537,0.0025510935422001337,0.0016902335828449127,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=257
1629,287,248067,450132,5,qr_pay,35.1,dev_835443,0.6182501473612092,medium,step_up_verification,450132,0.01798478140011021,0.6182413723612092,1,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
1630,287,2272270,2976344,1,web,14.78,dev_447135,0.043874797361722825,low,pass,2976344,0.0018034467405408483,0.04387110236172283,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
1631,287,2976007,2151552,4,bank_app,18.21,dev_039457,0.11275761839268285,low,pass,2976007,0.11275306589268284,0.010177749890428139,0,degree=5; dominant_edge_type=5; dominant_share=0.80; time_span=191
1632,288,2481387,180522,6,merchant_api,38.56,dev_946539,0.5399588413375601,medium,step_up_verification,180522,0.0017076757578083196,0.5399492013375601,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
1633,289,1792220,2614731,4,web,29.85,dev_158242,0.029282468094528585,low,pass,2614731,0.007528850285882049,0.029275005594528586,0,degree=5; dominant_edge_type=5; dominant_share=0.80; time_span=571
1634,289,2034831,1124752,6,wallet,4.69,dev_610007,0.03773422801465025,low,pass,1124752,0.02744207180577712,0.03773305551465025,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
1635,289,2187687,2979493,9,web,9.12,dev_705309,0.1194313427427071,low,pass,2187687,0.1194290627427071,0.04868331050206345,0,degree=3; dominant_edge_type=1; dominant_share=0.67; time_span=85
1636,289,2470159,1070531,10,merchant_api,8.74,dev_400783,0.8474773590733647,high,manual_review,1070531,0.32542116525733666,0.8474751740733647,0,degree=1; dominant_edge_type=10; dominant_share=1.00; time_span=0
1637,289,2978492,2532601,5,merchant_api,11.08,dev_544050,0.2620814943988439,low,pass,2978492,0.2620787243988439,0.013310071513616916,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=458
1638,289,2516404,1400529,5,merchant_api,35.62,dev_060588,0.5714190734641531,medium,step_up_verification,1400529,0.21535460640461862,0.5714101684641532,0,degree=2; dominant_edge_type=5; dominant_share=0.50; time_span=360
1639,290,2981503,1164797,5,wallet,29.88,dev_629917,0.12058085496997775,low,pass,2981503,0.12057338496997776,0.004473317643805567,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=0
1640,290,2854734,2671115,4,merchant_api,88.12,dev_520565,0.28577840771205143,low,pass,2671115,0.26241001395367863,0.2857563777120514,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=341
1641,290,2981487,230415,3,web,61.41,dev_424248,0.07041908268198248,low,pass,230415,0.05044740148224586,0.07040373018198248,0,degree=1; dominant_edge_type=3; dominant_share=1.00; time_span=0
1642,290,2052782,2980838,5,wallet,64.37,dev_749586,0.07105729568006011,low,pass,2052782,0.07104120318006012,0.0012059337450891353,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=98
1643,290,2980358,2459988,4,merchant_api,58.41,dev_522562,0.8466179762431506,high,manual_review,2459988,0.023868558968839427,0.8466033737431506,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
1644,291,2983377,2655544,4,wallet,40.8,dev_806382,0.10791329808480409,low,pass,2655544,0.005784503600808642,0.10790309808480408,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
1645,291,2687647,1977387,5,bank_app,65.98,dev_617786,0.6404625347264669,medium,step_up_verification,1977387,0.07260262580389289,0.6404460397264669,0,degree=3; dominant_edge_type=5; dominant_share=0.67; time_span=172
1646,291,2982451,2442651,4,wallet,77.28,dev_779751,0.40775193834664203,medium,step_up_verification,2982451,0.40773261834664204,0.37060515961803553,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=149
1647,291,2450000,1565183,2,web,40.39,dev_326926,0.18592258736064793,low,pass,1565183,0.03059727871675151,0.18591248986064793,0,degree=3; dominant_edge_type=2; dominant_share=0.33; time_span=289
1648,291,2981229,1543169,10,bank_app,77.01,dev_237690,0.7534893979571229,high,manual_review,1543169,0.13150143830250138,0.7534701454571229,0,degree=1; dominant_edge_type=10; dominant_share=1.00; time_span=0
1649,292,218703,421456,1,web,3.22,dev_463104,0.06943161358731369,low,pass,421456,0.03569181982209775,0.06943080858731368,0,degree=7; dominant_edge_type=5; dominant_share=0.43; time_span=522
1650,292,2984999,1323381,4,bank_app,26.01,dev_699642,0.43268425964072244,medium,step_up_verification,1323381,0.3359170999043231,0.43267775714072243,0,degree=3; dominant_edge_type=4; dominant_share=0.67; time_span=168
1651,292,1470487,1507309,4,bank_app,25.66,dev_039593,0.1414780568232855,low,pass,1507309,0.016154578092218513,0.14147164182328548,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=80
1652,292,2981311,1044952,6,web,74.99,dev_579437,0.7373905186020089,high,manual_review,2981311,0.7373717711020089,0.04127835606550544,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=1
1653,292,1558477,946141,5,qr_pay,100.91,dev_348140,0.7634980983540351,high,manual_review,946141,0.53149230755242,0.7634728708540351,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=68
1654,292,2662599,2028169,11,web,7.21,dev_765203,0.002090625917667949,low,pass,2028169,0.00011011725644527652,0.002088823417667949,0,degree=1; dominant_edge_type=11; dominant_share=1.00; time_span=0
1655,292,2984736,2378631,1,web,94.64,dev_789074,0.6777882100331574,high,manual_review,2984736,0.6777645500331574,0.05745834594018207,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
1656,292,2983340,188337,4,bank_app,11.77,dev_746690,0.48969958839245387,medium,step_up_verification,188337,0.4705450945192453,0.4896966458924539,0,degree=2; dominant_edge_type=4; dominant_share=0.50; time_span=140
1657,293,1045930,1305870,5,web,8.78,dev_925292,0.11178126390244432,low,pass,1305870,0.0038941644696102815,0.11177906890244432,0,degree=4; dominant_edge_type=5; dominant_share=0.75; time_span=243
1658,293,2987167,864098,5,web,19.87,dev_964620,0.4010299516295894,medium,step_up_verification,2987167,0.40102498412958937,0.03473898222411907,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
1659,293,1305564,1305454,1,merchant_api,19.96,dev_086384,0.7025639408085317,high,manual_review,1305454,0.06773967967375685,0.7025589508085317,0,degree=1; dominant_edge_type=1; dominant_share=1.00; time_span=0
1660,293,1752579,651747,4,qr_pay,8.31,dev_263044,0.041279441804490384,low,pass,651747,0.01320780879788795,0.04127736430449038,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
1661,293,2985962,2197208,2,wallet,51.67,dev_320801,0.708519781086717,high,manual_review,2985962,0.708506863586717,0.10274525672273821,0,degree=1; dominant_edge_type=2; dominant_share=1.00; time_span=0
1662,293,2984084,2279387,11,merchant_api,48.98,dev_616446,0.1513891620097366,low,pass,2279387,0.0014333576715447715,0.1513769170097366,0,degree=1; dominant_edge_type=11; dominant_share=1.00; time_span=0
1663,293,1239409,2196579,6,merchant_api,68.62,dev_559700,0.6537175780671802,high,manual_review,2196579,0.048239628963013606,0.6537004230671802,0,degree=1; dominant_edge_type=6; dominant_share=1.00; time_span=0
1664,294,907526,2723636,4,web,22.87,dev_182786,0.22030294743661388,low,pass,907526,0.22029722993661388,0.15651178691052423,0,degree=1; dominant_edge_type=4; dominant_share=1.00; time_span=0
1665,294,2986935,2324469,9,web,32.6,dev_912387,0.0858616629867576,low,pass,2324469,0.03997319797267424,0.0858535129867576,0,degree=5; dominant_edge_type=5; dominant_share=0.60; time_span=346
1666,294,2247203,2900273,4,web,32.87,dev_191185,0.8410572537196622,high,manual_review,2247203,0.8410490362196622,0.3995338533478834,0,degree=3; dominant_edge_type=4; dominant_share=0.33; time_span=1
1667,294,2987942,2710205,4,web,154.35,dev_796408,0.4449739650127434,medium,step_up_verification,2987942,0.44493537751274337,0.26238145718271366,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=0
1668,295,1572322,2990475,5,wallet,1.91,dev_177148,0.31695432154476366,low,pass,2990475,0.0022766197248001003,0.3169538440447637,0,degree=2; dominant_edge_type=5; dominant_share=1.00; time_span=53
1669,295,1120358,1301254,3,web,13.18,dev_346513,0.7915953463088543,high,manual_review,1301254,0.05071220676604709,0.7915920513088543,0,degree=3; dominant_edge_type=3; dominant_share=0.67; time_span=179
1670,295,2990916,2579812,5,wallet,24.66,dev_943981,0.6891896725064443,high,manual_review,2579812,0.5537178515065058,0.6891835075064443,0,degree=1; dominant_edge_type=5; dominant_share=1.00; time_span=0
1671,295,1747779,2990597,4,merchant_api,12.72,dev_121777,0.27975223473297384,low,pass,2990597,0.018950649834812896,0.27974905473297385,0,degree=3; dominant_edge_type=1; dominant_share=0.67; time_span=0
1672,295,2990841,2788348,4,merchant_api,26.78,dev_671158,0.4571960331660718,medium,step_up_verification,2990841,0.4571893381660718,0.007533207660317724,0,degree=2; dominant_edge_type=1; dominant_share=0.50; time_span=0
